Latitude,Longitude,UTC,Parameter,Unit,Value,RawConcentration,AQI,Category,SiteName,AgencyName,FullAQSCode,IntlAQSCode
40.437431,-79.863572,2026-01-31T08:00,PM2.5,UG/M3,10.0,11.6,53,2,Parkway East (Near Road),Allegheny County,420031376,840420031376
40.402267,-79.860942,2026-01-31T08:00,PM2.5,UG/M3,15.0,19.1,62,2,North Braddock,Allegheny County,840420031301,840420031301
40.613864,-79.729569,2026-01-31T08:00,PM2.5,UG/M3,11.7,11.2,56,2,Harrison Township,Allegheny County,420031008,840420031008
40.613864,-79.729569,2026-01-31T08:00,OZONE,PPB,4.0,4.0,4,1,Harrison Township,Allegheny County,420031008,840420031008
40.366452,-80.615691,2026-01-31T09:00,PM2.5,UG/M3,15.5,16.3,63,2,Steubenville,Ohio EPA-DAPC,390810017,840390810017
40.39458,-80.61202,2026-01-31T09:00,PM2.5,UG/M3,11.1,12.0,55,2,"MARLAND HTS, WEIRTON",West Virginia Division of Air Quality,840540090011,840540090011
40.42735,-80.59253,2026-01-31T09:00,PM2.5,UG/M3,10.6,11.0,54,2,WEIRTON,West Virginia Division of Air Quality,540290009,840540290009
40.4447,-80.42,2026-01-31T09:00,PM2.5,UG/M3,7.9,7.5,44,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.4447,-80.42,2026-01-31T09:00,OZONE,PPB,28.0,28.0,26,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.269,-80.244,2026-01-31T09:00,PM2.5,UG/M3,5.2,5.2,29,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.269,-80.244,2026-01-31T09:00,OZONE,PPB,27.0,27.0,25,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.381901,-80.1856,2026-01-31T09:00,OZONE,PPB,36.0,37.0,33,1,South Fayette,Allegheny County,420030067,840420030067
40.381901,-80.1856,2026-01-31T09:00,PM2.5,UG/M3,5.1,5.3,28,1,South Fayette,Allegheny County,420030067,840420030067
40.499789,-80.071347,2026-01-31T09:00,PM2.5,UG/M3,10.8,10.4,54,2,Avalon,Allegheny County,840420030002,840420030002
40.4656,-79.9611,2026-01-31T09:00,PM2.5,UG/M3,12.9,12.7,58,2,Lawrenceville,Allegheny County,420030008,840420030008
40.4656,-79.9611,2026-01-31T09:00,OZONE,PPB,0.0,0.0,0,1,Lawrenceville,Allegheny County,420030008,840420030008
40.294381,-79.885303,2026-01-31T09:00,PM2.5,UG/M3,15.9,17.1,64,2,Clairton,Allegheny County,840420033007,840420033007
40.323898,-79.868301,2026-01-31T09:00,PM2.5,UG/M3,147.3,153.7,223,5,Liberty (SAHS),Allegheny County,420030064,840420030064
40.437431,-79.863572,2026-01-31T09:00,PM2.5,UG/M3,11.0,12.1,55,2,Parkway East (Near Road),Allegheny County,420031376,840420031376
40.402267,-79.860942,2026-01-31T09:00,PM2.5,UG/M3,16.9,18.9,66,2,North Braddock,Allegheny County,840420031301,840420031301
40.613864,-79.729569,2026-01-31T09:00,PM2.5,UG/M3,11.8,12.0,56,2,Harrison Township,Allegheny County,420031008,840420031008
40.613864,-79.729569,2026-01-31T09:00,OZONE,PPB,8.0,4.0,7,1,Harrison Township,Allegheny County,420031008,840420031008
40.366452,-80.615691,2026-01-31T10:00,PM2.5,UG/M3,16.8,18.1,65,2,Steubenville,Ohio EPA-DAPC,390810017,840390810017
40.39458,-80.61202,2026-01-31T10:00,PM2.5,UG/M3,11.7,12.3,56,2,"MARLAND HTS, WEIRTON",West Virginia Division of Air Quality,840540090011,840540090011
40.42735,-80.59253,2026-01-31T10:00,PM2.5,UG/M3,10.2,9.9,53,2,WEIRTON,West Virginia Division of Air Quality,540290009,840540290009
40.4447,-80.42,2026-01-31T10:00,PM2.5,UG/M3,8.7,9.6,48,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.4447,-80.42,2026-01-31T10:00,OZONE,PPB,28.0,27.0,26,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.269,-80.244,2026-01-31T10:00,PM2.5,UG/M3,5.3,5.4,29,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.269,-80.244,2026-01-31T10:00,OZONE,PPB,27.0,26.0,25,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.381901,-80.1856,2026-01-31T10:00,OZONE,PPB,36.0,36.0,33,1,South Fayette,Allegheny County,420030067,840420030067
40.381901,-80.1856,2026-01-31T10:00,PM2.5,UG/M3,5.0,4.9,28,1,South Fayette,Allegheny County,420030067,840420030067
40.499789,-80.071347,2026-01-31T10:00,PM2.5,UG/M3,10.8,10.8,54,2,Avalon,Allegheny County,840420030002,840420030002
40.4656,-79.9611,2026-01-31T10:00,PM2.5,UG/M3,13.1,13.3,58,2,Lawrenceville,Allegheny County,420030008,840420030008
40.4656,-79.9611,2026-01-31T10:00,OZONE,PPB,0.0,0.0,0,1,Lawrenceville,Allegheny County,420030008,840420030008
40.294381,-79.885303,2026-01-31T10:00,PM2.5,UG/M3,16.3,16.8,64,2,Clairton,Allegheny County,840420033007,840420033007
40.323898,-79.868301,2026-01-31T10:00,PM2.5,UG/M3,127.6,111.7,203,5,Liberty (SAHS),Allegheny County,420030064,840420030064
40.437431,-79.863572,2026-01-31T10:00,PM2.5,UG/M3,13.0,15.1,58,2,Parkway East (Near Road),Allegheny County,420031376,840420031376
40.402267,-79.860942,2026-01-31T10:00,PM2.5,UG/M3,23.6,30.3,78,2,North Braddock,Allegheny County,840420031301,840420031301
40.613864,-79.729569,2026-01-31T10:00,PM2.5,UG/M3,12.3,12.7,57,2,Harrison Township,Allegheny County,420031008,840420031008
40.613864,-79.729569,2026-01-31T10:00,OZONE,PPB,13.0,7.0,12,1,Harrison Township,Allegheny County,420031008,840420031008
40.366452,-80.615691,2026-01-31T11:00,PM2.5,UG/M3,18.7,20.7,69,2,Steubenville,Ohio EPA-DAPC,390810017,840390810017
40.39458,-80.61202,2026-01-31T11:00,PM2.5,UG/M3,12.9,14.1,58,2,"MARLAND HTS, WEIRTON",West Virginia Division of Air Quality,840540090011,840540090011
40.42735,-80.59253,2026-01-31T11:00,PM2.5,UG/M3,10.5,10.7,54,2,WEIRTON,West Virginia Division of Air Quality,540290009,840540290009
40.4447,-80.42,2026-01-31T11:00,PM2.5,UG/M3,9.0,9.3,50,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.4447,-80.42,2026-01-31T11:00,OZONE,PPB,26.0,25.0,24,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.269,-80.244,2026-01-31T11:00,PM2.5,UG/M3,5.4,5.7,30,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.269,-80.244,2026-01-31T11:00,OZONE,PPB,27.0,25.0,25,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.381901,-80.1856,2026-01-31T11:00,OZONE,PPB,36.0,34.0,33,1,South Fayette,Allegheny County,420030067,840420030067
40.381901,-80.1856,2026-01-31T11:00,PM2.5,UG/M3,5.0,5.0,28,1,South Fayette,Allegheny County,420030067,840420030067
40.499789,-80.071347,2026-01-31T11:00,PM2.5,UG/M3,11.6,12.5,56,2,Avalon,Allegheny County,840420030002,840420030002
40.4656,-79.9611,2026-01-31T11:00,PM2.5,UG/M3,13.1,13.2,58,2,Lawrenceville,Allegheny County,420030008,840420030008
40.4656,-79.9611,2026-01-31T11:00,OZONE,PPB,0.0,0.0,0,1,Lawrenceville,Allegheny County,420030008,840420030008
40.294381,-79.885303,2026-01-31T11:00,PM2.5,UG/M3,16.8,17.4,65,2,Clairton,Allegheny County,840420033007,840420033007
40.323898,-79.868301,2026-01-31T11:00,PM2.5,UG/M3,109.0,92.1,189,4,Liberty (SAHS),Allegheny County,420030064,840420030064
40.437431,-79.863572,2026-01-31T11:00,PM2.5,UG/M3,19.6,26.2,71,2,Parkway East (Near Road),Allegheny County,420031376,840420031376
40.402267,-79.860942,2026-01-31T11:00,PM2.5,UG/M3,28.5,33.5,87,2,North Braddock,Allegheny County,840420031301,840420031301
40.613864,-79.729569,2026-01-31T11:00,PM2.5,UG/M3,13.4,14.5,59,2,Harrison Township,Allegheny County,420031008,840420031008
40.613864,-79.729569,2026-01-31T11:00,OZONE,PPB,11.0,7.0,10,1,Harrison Township,Allegheny County,420031008,840420031008
40.366452,-80.615691,2026-01-31T12:00,PM2.5,UG/M3,18.7,-999.0,69,2,Steubenville,Ohio EPA-DAPC,390810017,840390810017
40.39458,-80.61202,2026-01-31T12:00,PM2.5,UG/M3,12.9,-999.0,58,2,"MARLAND HTS, WEIRTON",West Virginia Division of Air Quality,840540090011,840540090011
40.42735,-80.59253,2026-01-31T12:00,PM2.5,UG/M3,10.4,-999.0,53,2,WEIRTON,West Virginia Division of Air Quality,540290009,840540290009
40.4447,-80.42,2026-01-31T12:00,PM2.5,UG/M3,9.7,10.4,52,2,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.4447,-80.42,2026-01-31T12:00,OZONE,PPB,26.0,24.0,24,1,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.269,-80.244,2026-01-31T12:00,PM2.5,UG/M3,5.6,6.2,31,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.269,-80.244,2026-01-31T12:00,OZONE,PPB,26.0,24.0,24,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
40.381901,-80.1856,2026-01-31T12:00,OZONE,PPB,36.0,-999.0,33,1,South Fayette,Allegheny County,420030067,840420030067
40.381901,-80.1856,2026-01-31T12:00,PM2.5,UG/M3,5.0,-999.0,28,1,South Fayette,Allegheny County,420030067,840420030067
40.499789,-80.071347,2026-01-31T12:00,PM2.5,UG/M3,11.1,-999.0,55,2,Avalon,Allegheny County,840420030002,840420030002
40.4656,-79.9611,2026-01-31T12:00,PM2.5,UG/M3,13.1,-999.0,58,2,Lawrenceville,Allegheny County,420030008,840420030008
40.4656,-79.9611,2026-01-31T12:00,OZONE,PPB,0.0,-999.0,0,1,Lawrenceville,Allegheny County,420030008,840420030008
40.294381,-79.885303,2026-01-31T12:00,PM2.5,UG/M3,16.9,-999.0,66,2,Clairton,Allegheny County,840420033007,840420033007
40.323898,-79.868301,2026-01-31T12:00,PM2.5,UG/M3,109.0,-999.0,189,4,Liberty (SAHS),Allegheny County,420030064,840420030064
40.437431,-79.863572,2026-01-31T12:00,PM2.5,UG/M3,19.6,-999.0,71,2,Parkway East (Near Road),Allegheny County,420031376,840420031376
40.402267,-79.860942,2026-01-31T12:00,PM2.5,UG/M3,28.5,-999.0,87,2,North Braddock,Allegheny County,840420031301,840420031301
40.613864,-79.729569,2026-01-31T12:00,PM2.5,UG/M3,13.1,-999.0,58,2,Harrison Township,Allegheny County,420031008,840420031008
40.613864,-79.729569,2026-01-31T12:00,OZONE,PPB,11.0,-999.0,10,1,Harrison Township,Allegheny County,420031008,840420031008
40.4447,-80.42,2026-01-31T13:00,PM2.5,UG/M3,9.7,-999.0,52,2,Florence,Pennsylvania Dept. of Environmental Protection,421255001,840421255001
40.269,-80.244,2026-01-31T13:00,PM2.5,UG/M3,5.6,-999.0,31,1,Houston,Pennsylvania Dept. of Environmental Protection,421255200,840421255200
